"HolderAddress","Balance","PendingBalanceUpdate"
"0x5b40a8f70d955f913b91b2c790817732063810b5","20,000","No"
"0x2374e8e752c1db7079b1ffbfa8159a0ea22b9a43","20,000","No"
"0xbbcf51949a66b0a282d752e3e73c438848730188","20,000","No"
"0xb4981976429eac752956ace5fba0e6a774f18fa1","20,000","No"
"0xdbfee9c002ae591c4139f0b9a30deb649b9a067f","20,000","No"
"0x7f80f56e6c48c8629bc28f407257057e6d476aaf","20,000","No"
"0x03ff2593c00bea2f5433b714c9480fcb2c81e109","20,000","No"
"0x2d1b31e1e8f42cfcc0eeef36232934d7fcfa96cf","20,000","No"
"0x35f7597f86177676c9cd6d2dae3da77c9276d2d9","20,000","No"
"0x20fdf32f40ac69a40306c24843e20c01e4de8ea4","20,000","No"
"0x841875a473421b8e9b447e767ba873afc61ffc6a","20,000","No"
"0x572de446625ebf57a229ea2eff3b4a2cd6c93228","20,000","No"
"0xdebe277c07d91ce067ccc1fe424316e327bd14f0","20,000","No"
"0xef3eaadaef9da0aaac408fb9025680651c5d4f18","20,000","No"
"0xd84eaead94fd6b7eb900b454b1955f7c91c4172b","20,000","No"
"0x6b4e3524ebacb54ed868e36b14034ee9d6136d21","20,000","No"
"0xf0423ed53e07311db0b959b1f7c065b8ea856212","20,000","No"
"0x3b7f1028f7cd82cb8afa7f8ff87817d51583870a","20,000","No"
"0x7d868b9207b9fb3b4fb255ab7f9d5c102f822198","20,000","No"
"0x106b98436d5f46f6f168b78783590664dc55b1fc","20,000","No"
"0x4ed46780b4ec50f2f62543782ac3f1d3754615a9","20,000","No"
"0x1c3f27603c13c25ba498a156244ae6d570f77eec","20,000","No"
"0xdece4e922c8ce6b834e845fd40c68914c3413036","20,000","No"
"0x9a693453444f222f7ab30cecfc49f21d7882d847","20,000","No"
"0x30881e5ccdf72148960745f522714c909c762e4e","20,000","No"
"0xc76415d6e6ab03e7a119a7d785230672411985ef","20,000","No"
"0x57d45e8f241639cc3230a5936fb76cc93584649e","20,000","No"
"0xaf2d597fb6c5725aeef51923aaf3d034e88229f0","20,000","No"
"0x33c96b60a9ae3b0f7838315d0f0a39773fb8c1b7","20,000","No"
"0x8aa7e34ebc54befe654e54b023256f5439b17d08","20,000","No"
"0x4b3264f3c36b18a05bd2b06eb1817c7e11e12e51","20,000","No"
"0x4a6525ebb53fcba1e0386838c1e3461b7c1ac0cb","20,000","No"
"0xe0a2f4990e0edda764135737e1b32ac7c604c73d","20,000","No"
"0x1e5d1aeb8a76050016c516ae54d3206d8a78f77d","20,000","No"
"0xcf52e7f25ddf2f3ae8cfc1630a4435e652cc591e","20,000","No"
"0xdee657d1df0740870f3638968e26f167ddf00383","20,000","No"
"0xcb602e07bccec6ebc48dd7413708687ef433a1ee","20,000","No"
"0xb35ae06f5120bfa0e29071b4bffae22361c1c064","20,000","No"
"0x55a610cbba61c1d25206136958067fa6547f63f5","20,000","No"
"0xa1455be23ae81315aa6ac8c850dc4e041449aa48","20,000","No"
"0xa8a891add8a46289a1aee570f7d5a80452d9d068","20,000","No"
"0x922b74d526a6f0d974c602b787d01d7a60d81f0f","20,000","No"
"0x292da8fdbbeaa1f8a9a1ea556aba9e73c938b1e6","20,000","No"
"0x19f4d13b2ad2de82b0ea1c811eebc96be538340e","20,000","No"
"0x33ce881108c9c436def28724c236538395debcd7","20,000","No"
"0x30ed481ee450e23d5bf93cfadb19a75a3ed25f40","20,000","No"
"0x4a7451345343b93e38d7c58bb7484ccb4475f24a","20,000","No"
"0x67dcc4bbbbe2c435a3d6d168843b723bae0eec1c","20,000","No"
"0xb0d0f4d21c6f78a15fcaae9a45659fda5777b28f","20,000","No"
"0x8e152ff0ef6baf672eb96ceed39c08a170a06515","20,000","No"
"0xe34820df3c32d16c0ad984eecd59b0e89b5832b2","20,000","No"
"0xf9f16d4be5d0522933985da8f0be113f95fb86b9","20,000","No"
"0xdeae8ea529e25cef7c2105db9deadb9e0bd0a6b0","20,000","No"
"0xd05342291ec265892072957446c4d30c735c8bda","20,000","No"
"0x427580e5d5f2918022ff981158b7ff2e5ca4fc7a","20,000","No"
"0x3b2762b8bfb6cadbe7ff9dad8ef925a342c6fd07","20,000","No"
"0x169e9474b61af099f94261d8f316099fea38d460","20,000","No"
"0xe79af5dc509a734cfa0534e67dcf532b80ceda37","20,000","No"
"0x140aefe7f15cda6924a669ebbe69a9947af006b6","20,000","No"
"0x0b4865344342488b2700a347aa863a67ef6befda","20,000","No"
"0xa1dd63b4a2df2e6ca14f5c981f4d0a4bec29299d","20,000","No"
"0xfbbebcee0626b7ba91d94e3892ac135d4b333151","20,000","No"
"0xb4ab5db2bc35eb07464d0e40d42afc88eebae860","20,000","No"
"0x94620a19bca1ac0a8feffc911ce8c75c3357dd7c","20,000","No"
"0x73665632e6a1364c31a238d4474556b146639b46","20,000","No"
"0x6c269f4aef225d232c4e2448c40c95d692066204","20,000","No"
"0xe2bb8a96e71861343101d349bb774e2e1f456337","20,000","No"
"0x3c9730dbf3d4d7cb24e0402facd733a62dfc13fa","20,000","No"
"0x5c4c6f536ca8358af220e80d45b29508db129e8f","20,000","No"
"0x6222f32d53cdccca14ed25e816a2156d8f3504e7","20,000","No"
"0xb3dbd5e9ee15ed9b16b8ea434ea22bfe4c9311e0","20,000","No"
"0xdc2cea4397218af3d6b7dcc201e6cd4e9580e6cb","20,000","No"
"0x70f1cd3fa5a6acea49d7031c68e836c03e7165e0","20,000","No"
"0x022f63cfb4a46a47faedd91a5c26086082bd4d94","20,000","No"
"0xd4969c1048620b948c56cddf9e1566485db53359","20,000","No"
"0xb9e8241bcfa871fe06b4f25f61de239f3936a082","20,000","No"
"0x179fc732dcda5cd74bbc46dba57eb1f450c37c24","20,000","No"
"0xae08b4c9f8869e7b6f4d72036e6ec99f49178d9a","20,000","No"
"0x19af0008522f529eee66b00a4d2fa2830639755f","20,000","No"
"0xfa3bba55cba749326527581ea7e31208c2ac47b6","20,000","No"
"0xcb2abd1162db1980266f93b86a726fc6b6b9ea3c","20,000","No"
"0x9f0dd1bc9a4a511b792337923774ff360a7ead49","20,000","No"
"0xc7021facb121cff21e5d92f0f1ac5cf496160788","20,000","No"
"0x325f401521dd4416ab42b0a3b83f52dc72496c04","20,000","No"
"0x4465d9f08db961e5f8ef1a8011c2a8ceb287a2e5","20,000","No"
"0x5a57235fcf45cd0880eb16b67aad3de68bce12c5","20,000","No"
"0x52e1054a145ca1196aa09781cf742a41e947f9bd","20,000","No"
"0xe39835b6b703fc117ce4797971ea19d80d27837a","20,000","No"
"0x15340f1d5bdc5623b69d2b66a73aecc6e70c4e6c","20,000","No"
"0xf21c5ec382ec4b03c0c69b57fbfd52721002b7e1","20,000","No"
"0xb714dec6959ff7a95305c75ec4a868044d4a67d7","20,000","No"
"0x8d00001b1ce914b37e490d12435b023899a0e341","20,000","No"
"0xdb45cb201fe83ec153ee171b08717d6e82e438af","20,000","No"
"0xce9cd081238fce83632c929165f3e3b1cdd706a6","20,000","No"
"0xb7c2bd30e27927837e4ea5d2c665fd5e7275022d","20,000","No"
"0x824cd87287e11c18426fa885b5ae58c00fed34bd","20,000","No"
"0xb8f8e83bf3605307dbfc2b1519b118229c32ed8c","20,000","No"
"0x1ffa16e74909d942e408a643ef80c4f1b0e533d7","20,000","No"
"0x1d51ed1b1611d3afe8114457ef816811a836c818","20,000","No"
"0xea18ab015d1f76d6f496759199635c353e28b918","20,000","No"
"0x033acd7ffbdd1f66aecabbcaf2240a0eb4f14559","20,000","No"
"0xe47f5bc2993abc94ddd90a6245093d9a60aad77a","20,000","No"
"0x565afb361d40c32040cc9a103565e3076b36ab84","20,000","No"
"0x25c54199db93b33073f130ee50139343e69e7728","20,000","No"
"0xf9eff99f2537dcb9cd18de86f6d92e238fc24b0a","20,000","No"
"0xab8fb3d4f9bab3a3907a2e9f35041bec83cc2f48","20,000","No"
"0x02e2c55b1ac8c0c1eace787a9db68f184dc73bd7","20,000","No"
"0x22641ea622ed612c2b8dcb132a04a472e6d53814","20,000","No"
"0x1c48c6adc9f1cc2da2f83ef5e6ef7e79ca33862d","20,000","No"
"0xd095143b0c935d4600162caaa0abe7a5f4365724","20,000","No"
"0xc4ceffd6df1a3c83b75c2b16b38f7f47078db23a","20,000","No"
"0x563b6c97f769865770a87f917e82d9b591b720f4","20,000","No"
"0x8c7cdcbb10ae809f5b79939329892a89a6aa878f","20,000","No"
"0x9f00b6a99b5e05108103fbf0e95b84f6efc4f859","20,000","No"
"0x9475afb25870fd87c8a312a538a02f6f38fde50c","20,000","No"
"0x3d77df5dd358b8b186ce984bdef3008f9e2cca93","20,000","No"
"0x22882cde6881ced3e35a7402302a5b029872dbfe","20,000","No"
"0x20841119966ca5387b3ad5787995ee314b15071d","20,000","No"
"0xffb4067c9cdaf1ad37e8c89d58ab97e0f421950c","20,000","No"
"0x5e22715ce02d5cf64014b1cc0e8814d4b44184d7","20,000","No"
"0x0b635365e1770db3794ff74a1be1eff71520420e","20,000","No"
"0xb1c80ae1171e57514be3a006e1ec95fd4adcfbd9","20,000","No"
"0xeca0585e2e8b93ed22fadc9103b66af36768d88c","20,000","No"
"0x3c3161999f78c200f3ad4f6e2766d98c89b28b69","20,000","No"
"0x417b50eb33a21a16986cf6379707a9e9bf39d466","20,000","No"
"0x0b4a40db3063ecc00a5549f1dd82601b4c9f58d3","20,000","No"
"0xf41ae9d9c18cd21609c8b5049db9c6ceca1a3ad7","20,000","No"
"0x20d6b098d197631aa8f78fbe192f676309979fdb","20,000","No"
"0xe4dc3e93fdf8819a0d9c73fb46dd7982dba67254","20,000","No"
"0x21181d2ee9ae328a61bcbcec5865565fa363447d","20,000","No"
"0xa87912dda4019aca883b947741e68dbe2d6c3973","20,000","No"
"0xb4308ed6276ab10b8431b92c69c2d2403cf0286c","20,000","No"
"0x89b904174d4cc1f865e3c3bf51c2bddb445ac550","20,000","No"
"0xc124c4d4df61c676432e12f8829750339f2d3298","20,000","No"
"0xec92e589cd7addfc0f5d2d81280e6c20f57fd0fd","20,000","No"
"0xa1cf9e8d88a56a7d752aac58b6c3994ba6ce5a9f","20,000","No"
"0xf08b90463960c2d8f8037bb4e1f38457ed120e5b","20,000","No"
"0x4528ed5a74f63e156f6b373ad1a5878dedfffd75","20,000","No"
"0x339287cebf9ef1b761636f634c66573779922741","20,000","No"
"0x1a6960baf3829e5f0c350196085df4ce0149675f","20,000","No"
"0x6e4a1c3109f5f9a352f30bdb66eb9fd5b7d4a3db","20,000","No"
"0x3e22db373a82ce9b7a2714e51785b6f0accd9d8b","20,000","No"
"0x79593702563630a2ce86ebd9164e964636d59a6b","20,000","No"
"0x23d1d17209ef75f4dc246b8b53b9a3df2f895637","20,000","No"
"0x180a9a3566ce010746fab03db7eac8b56d27ce6c","20,000","No"
"0x42b5a05a22ec61b8dfb0a990f2e10b045e1c80d2","20,000","No"
"0xc23d2563922a069cfd8581add465263ac8ca578b","20,000","No"
"0x89fb3d0c0eb70cdc25b88d8e227070a04e7d74d9","20,000","No"
"0x22fcfb134811bbe531d0454acab7b0c5206bfe13","20,000","No"
"0xaf96f1dc4b70337ed313db20b7837079384fa868","20,000","No"
"0x66bf5d421014123c7186fc667b557fdfdd74720b","20,000","No"
"0x23b43f7d13992e00cca49894a52cbdc99d5096eb","20,000","No"
"0xa8076d198d5b009ec389afd73216203b257398e2","20,000","No"
"0x4a38b9efbff51187061fd1cb62f5fcf51e3235cf","20,000","No"
"0x54be47adf099110eaad8c8e30046c8ff4012b3c6","20,000","No"
"0x2224c7fc80ffc054976295616f6113df5d906a76","20,000","No"
"0x84348ccfc5d19966f15222dd5a3e3cd82335db0a","20,000","No"
"0x23cc4b8d69cdeda6843adaee2e03948815c604be","20,000","No"
"0xed26127ff92a240ae825f2e9ab17facc60e3c927","20,000","No"
"0xc5ad2dfe6984387917d2d94aeffe0922f911dd9a","20,000","No"
"0xe5e83d6d4f47bea461ba36ab0c592af1954b3dae","20,000","No"
"0x34f7135b524cbe11a674ddf52c2d4a552a39ad66","20,000","No"
"0xfb636c2754974178f6bcdc108eadd1ded07ffb8a","20,000","No"
"0x749512b646e1d074d111c8a1c84431c0d0068f5d","20,000","No"
"0x0e4ee9cfd2b0fffd5ed27776b1d8abc866bc0c09","20,000","No"
"0xa12f049fbc9d5e8b4c43c4072ad3ba7d4ed7243e","20,000","No"
"0x8938b0946dc7b6deeb11e60065ea05c17dc35ee1","20,000","No"
"0xc46e306c26592b61e9028931b898c7707a3d2c4a","20,000","No"
"0x0731d358dd8ea1d1e4874c9b665dd28ea76cd56d","20,000","No"
"0xe738f49d9668db86f01a490a78afc5089910f4cc","20,000","No"
"0xf6a7e92829b0396629366444846854b6e908dee7","20,000","No"
"0x2660c3f36dbf8a20aeba3e5c188462709b7f171a","20,000","No"
"0x216d35f48a0d2068825ff66655b51a76941fb2ab","20,000","No"
"0x349e3283f7bfb8a08d89421dac173aca3a9b4ecd","20,000","No"
"0x6d33ed63f633d7e83fc52650286519651337a6b5","20,000","No"
"0x11cc57ca857e8f67b8d2edc81194d629e884c49a","20,000","No"
"0x61fa5bd8340994452b9223c92df157be987989e8","20,000","No"
"0x147034b56e27f7012f8af709adb6e88608f386ef","20,000","No"
"0xc162c29b41839f041e123e6d463e14056f5d26aa","20,000","No"
"0xfc12fd146bdc3f9d3fdd409600ea7d53577b4023","20,000","No"
"0x68c5b34452b8f2cd01e972cec5541179cc29fb1f","20,000","No"
"0xcddbcb8e2c5123fd0e1ef25295eeb5457bd3a519","20,000","No"
"0xbbd406692ff19b45670cb37592e595995378b317","20,000","No"
"0x0fa29b196148c9ac3320e8d8bfc595d2748f870a","20,000","No"
"0xefd3e086334b412344ee848f740329bf3d0b54be","20,000","No"
"0xba8eab1ad8af91d183fd66c1ba1deadf42f8474c","20,000","No"
"0xbc949f161ca0499971723d3ed2082eee6903536e","20,000","No"
"0x66d6981d181152324bc858d880b3defcca246d89","20,000","No"
"0xc8a75a84a6442f7c24eaadcecb8408ae4e73a2a5","20,000","No"
"0x3bd13667d8c2b35fd8ba1ff8586740bc0bd08a89","20,000","No"
"0x711032fe010b8b51edccc633a03ffe5dfbe166bb","20,000","No"
"0xbdae0ffb53a350aff5354a9251960c07b62950f9","20,000","No"
"0x1b6007143194514804c7a09cff6e9a5f75d4810e","20,000","No"
"0xadf4e40e20779ba94527b174c6137aa8dcca1348","20,000","No"
"0xb1d7075c05abae960a7ea81ab3e4443dc9d4f8da","20,000","No"
"0x4869335c423167d46eafee09c40fd456498cf9e9","20,000","No"
"0x000a387646e22e35f6d33bd111bbf2e4df3f1b2e","20,000","No"
"0xec5677a317d4017f14c9818c58534833a7053035","20,000","No"
"0x932d6f1037878d515cc1845aa1ad3a19dd4c827d","20,000","No"
"0x964210d7912493fa63ce1f28dd8b83bfd20eefcf","20,000","No"
"0xde9f5ec3f90ead71db82dc00da77cd6d5247b6ac","20,000","No"
"0xc0cde7187f71d0bfeacc71c0bfd4ad31dd8aebc4","20,000","No"
"0x28ba6d083d128cd464261ffec32fd9dcd16593e8","20,000","No"
"0xdd95c075db48b3dce1e54df3c156180568a4be28","20,000","No"
"0x0c4c29a48cb0d9eeecc2affd25773a6e9b47a5c1","20,000","No"
"0x2488eee586bb78fa5a8cf74dee0f74ccc07d0ca8","20,000","No"
"0x1d04eff8d4b64a533330002bfbd1e6ee9dccad2b","20,000","No"
"0xd90b86c3111f59ffcb351d6ec6c92c339193be0f","20,000","No"
"0x606f91156553743a0047384b88c29a5427bcefb6","20,000","No"
"0x256cd483addf19db2fae3f2a818a4266d1378aea","20,000","No"
"0x6620e82c76ea87e8bdb2b07ce9b278d0869bc221","20,000","No"
"0x53f79e4dcec79dd06062525edeef6144a46d44fb","20,000","No"
"0xc38c70c6d4635bef9dfe4339f53196b99373bafe","20,000","No"
"0xa774d4fa7e70701215b364ad9019b6f68f112939","20,000","No"
"0xbab2488f71bcde1e2f301669ffd245cd1e502a3c","20,000","No"
"0xe51a58adb8e15e8533640f9f065901cb3a010577","20,000","No"
"0x5f4cb8107d2d6e1bab749652210f2990ca80ed95","20,000","No"
"0xa35c2f7e4683940abc4b03afb3a75f5bf827f9d2","20,000","No"
"0xb08129a5eafbc8b59e0a49a8c101b80101a313fd","20,000","No"
"0x45e91a7401e619cb02b70bb6f3f66336ee033a9a","20,000","No"
"0x2c6e0f27566395b1241159b34f0fa6a4428aca89","20,000","No"
"0xed53d301b327c2d4c9642641ee091f2468f2b07a","20,000","No"
"0x629aa876ff1fde0e7b2cfa436c006c224f489f90","20,000","No"
"0xfc26337218b2cf3c5c45188a2736a425ec8f63d3","20,000","No"
"0x996e47a61117347e500c9960e61d69e0501405e5","20,000","No"
"0x9d47c61570ca90d101b7bb0e73f4da66bc2ae18d","20,000","No"
"0x9cee73c87932ab526986497e343f70df5a261157","20,000","No"
"0x34d4be719c8f7a31d40d60698edcb12c494e0931","20,000","No"
"0xdc8da7f32971bc2156ae10920588ddad692c0557","20,000","No"
"0x699b13ea93a9f000b6e5575a1b8d93385f508f03","20,000","No"
"0xf6d099fb9bb01c761144669cabaabb8f848c2ed6","20,000","No"
"0x60cfc572e6f41f7992f4e3f965a304ca3c935ac7","20,000","No"
"0x3284ce51b684f2bb8841d1bfe174fcd83be31ce6","20,000","No"
"0xc14dd0d4436aa9060fa56ba5496d8c1dea5f6204","20,000","No"
"0xe32c8af61f79e22e414bf4025ff6ef6de54f005f","20,000","No"
"0xf8d496b809e5f73f46ab0420b0864bae9e0cce40","20,000","No"
"0xeb3c853208e7957c12b39968060815bbe2b12a9e","20,000","No"
"0xdb481855a589867814a9b5489120027394a10950","20,000","No"
"0x56849a4311ca3749bb88be330efe6506801c8f71","20,000","No"
"0x67dfc1dc45e3c5c99cad9377cf04238daf9f6182","20,000","No"
"0xa9f5fc8c95e762537764fb5bf7f7e7dbde5f69ba","20,000","No"
"0x648c5ca8af02911a8c00424017e1c7d2470be49a","20,000","No"
"0x337b3c19c4ad253e5a0b7e71d644a12c90313e20","20,000","No"
"0xee23adb8b14d636e2fdb73c6f30d2d56f0221e90","20,000","No"
"0xe29ce69277ccf64252e6f91ab05f3bf5c311cca4","20,000","No"
"0xbfca6c4449f56a5a661792a4aed8ba5cf2a68dcf","20,000","No"
"0x7f39c961dac28d2d7a28c31fe34696c2cbdb4c93","20,000","No"
"0x16bd7dab78f86ca445e20e4f4e4745bc0de742d9","20,000","No"
"0x0cda0a8b473b59587e91026fb2567411a19d83a3","20,000","No"
"0xd8351a9cd8b8ae4dd70b7ac7e6ebf7d34b5c1f30","20,000","No"
"0xdac3e58e6647127c6eab470ee5f34adf6bb42e77","20,000","No"
"0x814719d25f37358cdb971a322acc591cd3e05cef","20,000","No"
"0x8788a4af63d438afe3e650ed67d1996c7746b006","20,000","No"
"0x788e6550b294a7cab4f5f0ba60f7e452e0e8de25","20,000","No"
"0x5e2bec75db098f53d6a26876cbbaf5a2458da976","20,000","No"
"0xde524ef5779f695b00652d5563028226cc4e5120","20,000","No"
"0xd646e4b6f2c558754665221146fbbb6080654b16","20,000","No"
"0x30e0338d4b1cc3a44cbec446947ff55a5819569b","20,000","No"
"0x81e1eff72af167005b798e42a583a2381fd2eed4","20,000","No"
"0x2dfbb436c4a8d91938bdcc5e960f12334e1221b3","20,000","No"
"0x038107eb7c5375350881095a236ea3073dab0ed7","20,000","No"
"0x29e397c0fe827526885bd44e7d8a130c376c7ec2","20,000","No"
"0x77a84d4f2389312909527f75e01a1c44a9bc793e","20,000","No"
"0x884c2e63ad0accfc349424ff090905af52fcf7d5","20,000","No"
"0xe1fd0f943e525c48d13dae73489707c95f26058d","20,000","No"
"0xa33e4cb97d4b99f961af531bec61ce016858c327","20,000","No"
"0x397e453166cab92663a9aaa6142020f5666617c1","20,000","No"
"0xb3ff598ca4c76cd3a2347827a19249750b431c1a","20,000","No"
"0x3507b63dd7fb180c7555b00a2dca814e2cb1b048","20,000","No"
"0xc4cfe4863dc573659b5fb7e116e036b6db07ccad","20,000","No"
"0xc2c85ba421dcb4d7b1ff5da9b5ab17de1ee38628","20,000","No"
"0x62df0aa5797f637ce9a8702f7f9042d0d18480cc","20,000","No"
"0xd70d4988ef5b0e56f415f2fc77d4d5281dc361cd","20,000","No"
"0x79f312ec52855d85ee1e7d262569641477d0b6c5","20,000","No"
"0xfc4557cb6dff708f76863c040482a2bdc098b9fe","20,000","No"
"0x08571c5977c39ab3d34b2dfd0c2b0f4e2f7c1777","20,000","No"
"0xd13316e7d8c94c6d2127c4e8631b432b96f168d0","20,000","No"
"0x833b6b2b584bbea80dd163a668e0cf404d00567a","20,000","No"
"0xd7e5a66bf9351c11726da3703b18af32f428e043","20,000","No"
"0x27512aabd6daec8fb78ad812b03e85072aa23360","20,000","No"
"0x264d9ffa8a43fda5fc5f7d80d902ec9336cf66fc","20,000","No"
"0x798e868f74e66f32fefd17e9da204c4e3c854925","20,000","No"
"0x05c5eb32da817e595241e590ac4d242d3d01b578","20,000","No"
"0xbaaa50eb3c45601e1a6f7403026f444e73efbbc6","20,000","No"
"0xc103ee386b402b5db9a2297697989e5065e6918c","20,000","No"
"0x6bc25ebf8ababcf03f20f70718a02176666de4a1","20,000","No"
"0x44eb2dc305f8671c2992a8a917460a3455391c6e","20,000","No"
"0xdbd0b933f3ae35bad915874b12385fa68418d9f0","20,000","No"
"0xe9de08d9e98686c7f5adf322fb5e633bdf87a344","20,000","No"
"0x6cde781dcd905fd05d88866734c28fa820b87f0f","20,000","No"
"0xedb8b1fa21574859352b2cb5026d8321ad554b01","20,000","No"
"0xa231fa08da9e11aa31ba5e476b322e5203d07173","20,000","No"
"0x249429dd653515d17100de9ef1ae417a2e72f5a3","20,000","No"
"0x36448a4d85d8546d39a1224d26b038d38d71f538","20,000","No"
"0xed76f8f056444fe9c1ecec233ec2ba4bd39869b3","20,000","No"
"0xcb9091c31acd409a018a360466615601197f676a","20,000","No"
"0x5b29c1252346b3fce5c277f73a8d13869482c0b8","20,000","No"
"0xbb32d53fc064355e3ecfca4a7d5b24f34941009a","20,000","No"
"0xa7b7734dd713767984da68a57a9ea668015ee41b","20,000","No"
"0xb9e0ac88d1e990cdc6860478e3c6da19d76cc1c5","20,000","No"
"0xbbef2954cd9fe96a643b98bb51af60bd081a1bf5","20,000","No"
"0x30e4a5a1c33ca3a5015b071f9dda1fe15b8cfcb2","20,000","No"
"0xe7d6f0993a839c8b0f7463b3212ee37742f4fc9b","20,000","No"
"0x7bfefa10db9413c87d37ee85924b320144a9d3e1","20,000","No"
"0xb38ba01e9d9ee5c6a0b3eb71ae4bbba0cae6c360","20,000","No"
"0xdb1aee77f1f3235188f8f5cba6a2804906bf40e0","20,000","No"
"0xec428d855e2040689ce1b2513ba04206fb7aec76","20,000","No"
"0xb4e57f7599c5a1bb3f6024a506ab0c8e069a05b6","20,000","No"
"0xf03c9a9848baaa749ae7d62e7f39679c90187d00","20,000","No"
"0x24d6691fbdab6bdfc93a5e3b66ca7f3c74f891d9","20,000","No"
"0xc5ba6438e716f1b16bd1c561e5fd2a5f6150447c","20,000","No"
"0x4d23f3af15186d0a7fe4fbd5ebe48aed8f1dc586","20,000","No"
"0x4f540fc40727c988ff6f2149aafb001e165f5900","20,000","No"
"0xf187dd8823159e336c8481e70713c3bbe03b1561","20,000","No"
"0xffe7fd82c7f0b916ed7c61c7d75241f963c0488e","20,000","No"
"0x7065b0771cd9d9979dcd6216c7e5f9c48b29db3c","20,000","No"
"0x20d074cbe04108b83f5a46c43841cebcb2942f12","20,000","No"
"0xf4d251f9907ce33f2a8fb3663b6536772fbc9ff6","20,000","No"
"0xdca0a177240dca8703d6ea184eaf7fd7cc58c6da","20,000","No"
"0x2dca3a7721be333f79d4ef6a49ebc3cbaa76257e","20,000","No"
"0xbb55e4b2834a81b030c0edd00a780e463941e05b","20,000","No"
"0xea410511e1ec552c3d707ea8336a03842225719e","20,000","No"
"0xac68f26eb7cebad70c4c2049a6653885d38328b6","20,000","No"
"0x1db8ffef27a17be0cd01c414835eb284a5fd0e35","20,000","No"
"0xe1198665e231688de22063a904d3299d1f626e21","20,000","No"
"0x33f67f4db2353a31382d04cd411dd56133e29fce","20,000","No"
"0x0bb790cb034dc0f2d0ce49c38fb3bffaee43ca94","20,000","No"
"0x649ab90da5cd6859b5f9b994682aef680d9463bc","20,000","No"
"0x52702f427ab8a37bb1b6f6677fd8035d163f60d5","20,000","No"
"0xeb2bd467c30b3e6a51857aaa0d14377846f0d6ce","20,000","No"
"0xaa76810d5859c64edc11dc84d724a9b4fb8c9bb8","20,000","No"
"0x04af77bf1e9e11e4bb16faaf38f0d9296827126e","20,000","No"
"0x7ff053402eb6af001b5d471d8ce330978ee140c4","20,000","No"
"0x45333ae1b6cd59922acb3a394eb8ed1b3bce3ac8","20,000","No"
"0xf0ee8ab35c96bb416767665af6b3a1c76e1fbf73","20,000","No"
"0x730b68edd3fab14a6f38f20bfb5a378371df71e2","20,000","No"
"0xbf5ef443848d2a824a6596844e3296ee7d118ad0","20,000","No"
"0xa0274f10def20bdb593db7cf08e863b531951cc9","20,000","No"
"0xadfffe62e3831faffbd62926a4514c1f2b92f15a","20,000","No"
"0xb21c550f27e742f2a16dd4c97ee5e030957593cf","20,000","No"
"0xcc624247370434dfac7e935666abc9891d92b667","20,000","No"
"0x3016478badd96863d951a2884e9b5b330b99d142","20,000","No"
"0x65562b2ef2b3925a5b95c26d8e8af638f9512dd1","20,000","No"
"0x2e71fdac7720e7bc0602f4d8509223a6e28e5b79","20,000","No"
"0xc9127325e5ee1245a406b3461a5583ffa5a5cedc","20,000","No"
"0x52657945a9b9274581838eac725a1a7cbfb8f9a5","20,000","No"
"0xe7abc338e565f63c3415d59fe5a21f1be23b6ec6","20,000","No"
"0xbade8abaa960b8951c2491badedcc0d20a4173f2","20,000","No"
"0x07c778bdfe93720c0fe08247defb239d39bf8092","20,000","No"
"0xf8cd124753e58b3059e05d01ff7bde91739111fb","20,000","No"
"0x34197ee05348c1689a84ff2e89421b5caa696e43","20,000","No"
"0x754f3c0a295b344ee119cd5f6565274a9e672812","20,000","No"
"0xec5e6af96da3fa425fb86b6e5aa927c21d0466fe","20,000","No"
"0x608b122a763ad943eaace4798b92be34cf4f047e","20,000","No"
"0xacebedac1c37c853aa0827b5c7a09c6a4cffae88","20,000","No"
"0x6050e1c68a15d0e3e9d80d268f4f6bb29e8644c1","20,000","No"
"0x6ba9e243869a38ba428876ca09f5c7f03f1e17a8","20,000","No"
"0xc7bdde1f86e16f6b986c469e4389582900eea39c","20,000","No"
"0xfc7526a1bb3d5f9a3a60207ab7bb3ade2eeac3eb","20,000","No"
"0x116d402b46fad341702971b7847c2e5107b012fa","20,000","No"
"0xd018011ab817ca3a42c5b2b91e5144770fbd6631","20,000","No"
"0xa4ad9ac9f8f231abb6d8879d7b53885725631b0f","20,000","No"
"0xb49fbf26e5b4272abed6bc08d7e8699aec4c3f41","20,000","No"
"0x6e31156091023c5de13bb5282fea69cb382df48c","20,000","No"
"0x0d57ab827a421c67ed41e8ee8e23b8f81916c9d5","20,000","No"
"0x6e447aa06b157504ae1385e4ceb9eb5baac17be4","20,000","No"
"0x84d4c829f9371f207e1dbecad47c8ba2cb30e6e7","20,000","No"
"0x409133d6322cdf69cf0545fd901833859abf2897","20,000","No"
"0x35f6a2bbef5437e2935586fd589deb4d30fa7dbc","20,000","No"
"0x388e3c25b3a92e8806024f3dcf175c4685eef3fe","20,000","No"
"0xf87c880718e79d91e6f383484e16b28c66c488e3","20,000","No"
"0xf4ef4af0100a891e88921a33876a02292b53ddd1","20,000","No"
"0x618ec44e6b7b3a3d28517ed35fdd6dd14fa7328a","20,000","No"
"0xfe9fceeface99b03644e29619d20db664bba3ac9","20,000","No"
